code,date,type,titre,demandeur,nb votants,requis,pour,contre,abstentions,demandeur REP,demandeur LAREM,demandeur FI,demandeur PS,demandeur EELV,demandeur MODEM,demandeur ND,demandeur RPS,demandeur UDRL,demandeur PCF,demandeur CDP,demandeur GOV,demandeur COM SPE
VTANR5L15V887,2018-06-08,scrutin public ordinaire,"l'amendement n° 1000 de M. Bazin après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",36,18,7,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V888,2018-06-08,scrutin public ordinaire,"l'amendement n° 171 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",36,19,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V889,2018-06-08,scrutin public ordinaire,"l'amendement n° 162 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",37,19,7,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V89,2017-07-28,scrutin public ordinaire,l'amendement n° 295 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe de la ""Gauche démocrate et républicaine""",153,72,37,105,11,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V890,2018-06-08,scrutin public ordinaire,"l'amendement n° 1310 de M. Lagarde après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",37,19,7,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V891,2018-06-08,scrutin public ordinaire,"l'amendement n° 1309 de M. Lagarde après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",37,18,4,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V892,2018-06-08,scrutin public ordinaire,"l'amendement n° 172 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",38,19,4,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V893,2018-06-08,scrutin public ordinaire,"l'amendement n° 163 de M. Descoeur après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",35,18,6,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V894,2018-06-08,scrutin public ordinaire,"l'amendement n° 1004 de M. Bazin après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",36,19,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V895,2018-06-08,scrutin public ordinaire,"l'amendement n° 166 de M. Descoeur et les amendements identiques après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",38,20,6,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V896,2018-06-08,scrutin public ordinaire,"l'amendement n° 1674 de M. Peu après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",36,18,7,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V897,2018-06-08,scrutin public ordinaire,"l'amendement n° 461 de M. de La Verpillière après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",30,15,3,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V898,2018-06-08,scrutin public ordinaire,"l'amendement n° 1044 de M. Ramadier après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",30,14,2,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V899,2018-06-08,scrutin public ordinaire,"l'amendement n° 3078 de Mme Dufeu Schubert après l'article 59 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",28,12,1,22,5,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V9,2017-07-11,scrutin public ordinaire,l'amendement n° 119 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""Nouvelle Gauche""",258,127,30,223,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V90,2017-07-28,scrutin public ordinaire,l'amendement n° 296 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe de la ""Gauche démocrate et républicaine""",150,69,35,102,13,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V900,2018-06-08,scrutin public ordinaire,"l'amendement n° 1006  de M. Bazin à l'article 60 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",28,14,5,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V901,2018-06-08,scrutin public ordinaire,"l'amendement n° 2362  de Mme Marsaud après l'article 60 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",26,13,1,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V902,2018-06-08,scrutin public ordinaire,"l'amendement n° 1835  de Mme Rabault après l'article 60 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",27,13,3,22,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V903,2018-06-08,scrutin public ordinaire,"l'amendement n° 246 de M. Rolland à l'article 61 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",29,14,2,24,3,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V904,2018-06-08,scrutin public ordinaire,"l'amendement n°1007  de M. Bazin à l'article 61 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",31,15,4,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V905,2018-06-08,scrutin public ordinaire,"l'amendement n°2213 de M. Roseren à l'article 61 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""La République en Marche""",32,15,9,19,4,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V906,2018-06-08,scrutin public ordinaire,"l'amendement n°1010 de M. Bazin après l'article 61 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Président du groupe ""Les Républicains""",35,17,31,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V907,2018-06-08,scrutin public ordinaire,"l'amendement n°1015 de M. Peu et l'amendement identique à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",32,16,7,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V908,2018-06-08,scrutin public ordinaire,"l'amendement n°3317 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",35,17,6,26,3,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V909,2018-06-08,scrutin public ordinaire,"l'amendement n°3316 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",35,16,3,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V91,2017-07-28,scrutin public ordinaire,l'amendement n° 199 de M. Bernalicis après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,"Président du groupe ""La France insoumise""",153,71,17,123,13,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V910,2018-06-08,scrutin public ordinaire,"l'amendement n°3315 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",34,15,2,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V911,2018-06-08,scrutin public ordinaire,"l'amendement n°3314 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",36,16,3,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V912,2018-06-08,scrutin public ordinaire,"l'amendement n°3313 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,5,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V913,2018-06-08,scrutin public ordinaire,"l'amendement n°3312 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,5,28,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V914,2018-06-08,scrutin public ordinaire,"l'amendement n°3311 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,5,28,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V915,2018-06-08,scrutin public ordinaire,"l'amendement n°3310 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,4,29,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V916,2018-06-08,scrutin public ordinaire,"l'amendement n°3309 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,16,4,27,7,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V917,2018-06-08,scrutin public ordinaire,"l'amendement n°3308 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,3,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V918,2018-06-08,scrutin public ordinaire,"l'amendement n°3307 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,3,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V919,2018-06-08,scrutin public ordinaire,"l'amendement n°3306 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,3,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V92,2017-07-28,scrutin public ordinaire,l'amendement de suppression n° 2 de Mme Ménard et les amendements identiques suivants à l'article 9 du projet de loi organique pour la confiance dans la vie publique (première lecture).,"Président du groupe ""Les Républicains""Président du groupe ""Les Constructifs : républicains, UDI, indépendants""Président du groupe ""La République en Marche""",172,79,42,114,16,1,1,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V920,2018-06-08,scrutin public ordinaire,"l'amendement n°3305 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",38,17,3,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V921,2018-06-08,scrutin public ordinaire,"l'amendement n°3304 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",35,15,2,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V922,2018-06-08,scrutin public ordinaire,"l'amendement n°3303 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",37,16,3,28,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V923,2018-06-08,scrutin public ordinaire,"l'amendement n°3302 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",37,16,4,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V924,2018-06-08,scrutin public ordinaire,"l'amendement n°3301 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",36,16,2,29,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V925,2018-06-08,scrutin public ordinaire,"l'amendement n°3300 de M. Pupponi à l'article 62 du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture)","Présidente du groupe ""Nouvelle Gauche""",37,16,2,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V926,2018-06-11,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la liberté de choisir son avenir professionnel (première lecture).","Président du groupe ""La France insoumise""",64,32,10,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V927,2018-06-11,scrutin public ordinaire,"la motion de renvoi en commission, déposée par M. Christian Jacob, du projet de loi pour la liberté de choisir son avenir professionnel (première lecture).","Président du groupe ""Les Républicains""",57,28,19,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V928,2018-06-12,scrutin public solennel,"l'ensemble du projet de loi portant évolution du logement, de l'aménagement et du numérique (première lecture).",Conférence des Présidents,555,256,342,169,44,0,0,0,0,0,0,0,0,0,0,1,0,0
VTANR5L15V929,2018-06-12,scrutin public ordinaire,l'amendement n° 312 de M. Dharréville et l'amendement identique suivant à l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (première lecture).,"Président du groupe ""La France insoumise""",91,40,14,65,12,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V93,2017-07-28,scrutin public ordinaire,l'amendement n° 276 de M. Faure et les amendements identiques suivants à l'article 9 du projet de loi organique pour la confiance dans la vie publique (première lecture).,"Président du groupe ""Nouvelle Gauche""",162,75,51,98,13,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V930,2018-06-12,scrutin public ordinaire,l'amendement n° 153 de M. Cherpion à l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (première lecture),"Président du groupe ""Les Républicains""",107,54,29,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V931,2018-06-12,scrutin public ordinaire,l'amendement n° 1277 de Mme Bareigts à l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (première lecture),"Présidente du groupe ""Nouvelle Gauche""",106,54,30,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V932,2018-06-12,scrutin public ordinaire,l'amendement n° 2054 de Mme Rabault à l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (première lecture),"Présidente du groupe ""Nouvelle Gauche""",108,53,35,69,4,0,0,0,1,0,0,0,0,0,0,0,0,0
